File,Py==SimpleITK,Py==MONAI,SimpleITK==MONAI,Py_MONAI_RMSE,Py_SITK_RMSE,SITK_MONAI_RMSE,Py_MONAI_MaxError,Py_SITK_MaxError,SITK_MONAI_MaxError,Py_MONAI_DifferentPixels,Py_SITK_DifferentPixels,SITK_MONAI_DifferentPixels
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM29,,False,,34.58397388031541,,,366.0,,,108364.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM3,,False,,36.27006360014943,,,363.0,,,108742.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM30,,False,,34.358087265029226,,,343.0,,,108710.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM31,,False,,34.61502554590114,,,371.0,,,108408.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM32,,False,,34.48455260755732,,,371.0,,,108976.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM33,,False,,25.085294514992754,,,126.0,,,105174.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM34,,False,,34.32475690512716,,,368.0,,,108406.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM35,,False,,34.28855043200727,,,355.0,,,107814.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM36,,False,,34.087810938766765,,,345.0,,,108026.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM37,,False,,34.346337364655575,,,342.0,,,107978.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM38,,False,,34.04442308828652,,,344.0,,,108412.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM39,,False,,34.536448203595405,,,364.0,,,107798.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM4,,False,,35.76685861746276,,,352.0,,,108332.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM40,,False,,34.526646859528704,,,361.0,,,107444.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM41,,False,,34.5932562144203,,,314.0,,,107010.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM42,,False,,34.63313554026269,,,305.0,,,106098.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM43,,False,,34.38499784172471,,,328.0,,,106128.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM44,,False,,24.138778422046915,,,128.0,,,105212.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM45,,False,,34.33235239495066,,,355.0,,,106196.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM46,,False,,34.52900372728354,,,345.0,,,105934.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM47,,False,,34.717320914976,,,349.0,,,105444.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM48,,False,,34.75368007373255,,,362.0,,,105610.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM49,,False,,34.660680850267966,,,378.0,,,105208.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM5,,False,,36.255900862696855,,,354.0,,,108558.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM50,,False,,34.304244423013955,,,349.0,,,105112.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM51,,False,,33.98266337596226,,,351.0,,,104878.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM52,,False,,33.86950690801608,,,348.0,,,104418.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM53,,False,,33.77919397551295,,,289.0,,,104384.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM54,,False,,33.6836080795115,,,322.0,,,104106.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM55,,False,,23.088710497290357,,,127.0,,,105294.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM56,,False,,33.7267244981938,,,315.0,,,103898.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM57,,False,,33.886228354708315,,,331.0,,,103740.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM58,,False,,33.955237610080495,,,344.0,,,103338.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM59,,False,,34.046247259857275,,,350.0,,,103404.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM6,,False,,36.08088624924548,,,311.0,,,108290.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM60,,False,,34.11098769508281,,,380.0,,,103796.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM61,,False,,34.074689323298884,,,363.0,,,103922.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM62,,False,,34.070492229028716,,,306.0,,,103716.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM63,,False,,34.25963549086508,,,299.0,,,103716.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM64,,False,,34.593867700270856,,,258.0,,,103354.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM65,,False,,35.02592522344362,,,267.0,,,103506.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM66,,False,,21.990112926110662,,,115.0,,,105232.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM67,,False,,35.58469292560362,,,266.0,,,103194.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM68,,False,,36.18341705010028,,,260.0,,,103200.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM69,,False,,36.626610371332326,,,253.0,,,103424.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM7,,False,,35.41181569739923,,,316.0,,,108054.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM70,,False,,36.95514888072415,,,237.0,,,103736.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM71,,False,,37.29691219244442,,,247.0,,,103324.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM72,,False,,37.61749091929201,,,241.0,,,103148.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM73,,False,,37.92396252707733,,,254.0,,,103510.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM74,,False,,38.206672697118115,,,242.0,,,103596.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM75,,False,,38.49113539341191,,,239.0,,,103506.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM76,,False,,38.46359936666964,,,237.0,,,103428.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM77,,False,,20.644675454281263,,,114.0,,,105108.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM78,,False,,38.37403254763489,,,241.0,,,103434.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM79,,False,,38.27564103368167,,,209.0,,,103422.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM8,,False,,35.03707290739894,,,277.0,,,108000.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM80,,False,,38.17481376837351,,,216.0,,,103782.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM81,,False,,38.111625270503716,,,214.0,,,103658.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM82,,False,,37.88877010987622,,,202.0,,,103176.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM83,,False,,37.46401424193402,,,207.0,,,103818.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM84,,False,,36.992675601615005,,,202.0,,,103620.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM85,,False,,36.50773495287626,,,199.0,,,103462.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM86,,False,,35.892494726418086,,,196.0,,,103564.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM87,,False,,35.17051535646087,,,176.0,,,104084.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM88,,False,,34.38795234004969,,,181.0,,,103842.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM89,,False,,33.514197682191224,,,169.0,,,104286.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM9,,False,,34.66248865610648,,,297.0,,,108508.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM90,,False,,13.683916848631021,,,127.0,,,103924.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM91,,False,,14.82855328011463,,,138.0,,,104442.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM92,,False,,19.26536898553361,,,110.0,,,105096.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM93,,False,,15.92430431278159,,,147.0,,,104438.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM94,,False,,17.912959787746914,,,159.0,,,104384.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM95,,False,,16.955758795391002,,,157.0,,,104358.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM96,,False,,18.759089136534268,,,167.0,,,104494.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM97,,False,,19.452876016943573,,,168.0,,,104462.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM98,,False,,32.65910573637925,,,169.0,,,104320.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p2_aec1f10a-a315-409e-b099-0e1c0bdc0077\IM99,,False,,20.488141601448184,,,177.0,,,104596.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM0,,False,,65.97285964604342,,,601.0,,,77810.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM1,,False,,68.06088272801088,,,609.0,,,77812.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM10,,False,,32.09814247562937,,,354.0,,,70428.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM100,,False,,83.90343575010083,,,508.0,,,73840.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM101,,False,,78.81636190741735,,,518.0,,,73952.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM102,,False,,71.52473564188809,,,544.0,,,74118.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM103,,False,,65.80775460510048,,,523.0,,,74264.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM104,,False,,63.18010597407274,,,544.0,,,74456.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM105,,False,,61.0798771980916,,,562.0,,,74452.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM106,,False,,58.66336779840224,,,626.0,,,74670.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM107,,False,,56.30281513982896,,,579.0,,,74668.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM108,,False,,54.6171255748332,,,548.0,,,74780.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM109,,False,,53.51963851873372,,,556.0,,,74690.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM11,,False,,72.51603048216603,,,755.0,,,79030.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM110,,False,,109.95557880954742,,,575.0,,,76192.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM111,,False,,52.78896696998073,,,557.0,,,74864.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM112,,False,,51.686157371309086,,,464.0,,,74948.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM113,,False,,52.296779068001364,,,494.0,,,74892.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM114,,False,,51.3731275097319,,,419.0,,,75012.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM115,,False,,51.74494797759201,,,444.0,,,75292.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM116,,False,,52.44931254808756,,,477.0,,,75426.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM117,,False,,53.396178793264056,,,386.0,,,75550.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM118,,False,,54.9677041122364,,,439.0,,,75740.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM119,,False,,56.76685893325566,,,437.0,,,75948.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM12,,False,,71.82629287649216,,,774.0,,,79050.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM120,,False,,58.14493136965149,,,440.0,,,75996.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM121,,False,,96.16275582385775,,,442.0,,,75798.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM122,,False,,58.32481543299738,,,428.0,,,76108.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM123,,False,,56.921042998133565,,,384.0,,,76170.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM124,,False,,55.24359722829626,,,365.0,,,76472.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM125,,False,,54.35805597536851,,,366.0,,,76524.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM126,,False,,54.266243718990054,,,393.0,,,76402.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM127,,False,,54.275504748478944,,,414.0,,,76638.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM128,,False,,54.67862538221194,,,432.0,,,76868.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM129,,False,,55.25788743906516,,,404.0,,,77050.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM13,,False,,71.45612325839421,,,805.0,,,79094.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM130,,False,,55.38426915183611,,,407.0,,,77002.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM131,,False,,54.656258271921956,,,362.0,,,77258.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM132,,False,,65.41243849127626,,,342.0,,,75378.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM133,,False,,54.13045887420592,,,346.0,,,77366.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM134,,False,,53.48320616804764,,,341.0,,,77326.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM135,,False,,52.10607582171757,,,306.0,,,77650.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM136,,False,,50.57072779620601,,,313.0,,,77670.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM137,,False,,50.392668664893634,,,323.0,,,77842.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM138,,False,,51.26333997192497,,,319.0,,,77930.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM139,,False,,52.27612189637532,,,329.0,,,77954.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM14,,False,,62.88647906835139,,,815.0,,,79138.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM140,,False,,52.07039746764251,,,327.0,,,77938.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM141,,False,,50.68878060065032,,,367.0,,,78038.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM142,,False,,48.89173859276695,,,379.0,,,77978.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM143,,False,,40.8652588016889,,,345.0,,,74864.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM144,,False,,26.437224555667527,,,306.0,,,68186.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM145,,False,,47.29754001707347,,,338.0,,,78016.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM146,,False,,46.110920243078866,,,358.0,,,78208.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM147,,False,,45.85495859783606,,,366.0,,,78190.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM148,,False,,46.24295179027587,,,370.0,,,78352.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM149,,False,,46.5580529610581,,,392.0,,,78318.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM15,,False,,67.53708364908921,,,895.0,,,79112.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM150,,False,,46.49733793861845,,,376.0,,,78382.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM151,,False,,46.15033158829822,,,393.0,,,78406.0,,
C:\Users\Gajendra\Desktop\D3_MONAI\Datasets\UTA4\sm\p3_9cfd047c-14f1-45c3-aadc-02ec90feeae9\IM152,,False,,46.1498266080066,,,427.0,,,78642.0,,
