filename,dataset,comparison_status,manufacturer,manufacturer_model,sop_class,transfer_syntax,photometric,n_frames,doppler_candidate,evidence,raw_array_shape,monai_shape_CHW,acquisition_type,monai_ready,spp_validation,root_cause
IM36,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM37,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM38,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM39,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM4,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM40,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM41,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM42,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM43,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM44,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM45,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM46,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM47,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM48,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM49,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM5,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM50,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM51,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM52,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM53,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM54,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM55,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM56,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM57,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM58,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM59,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM6,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM60,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM61,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM62,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM63,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM64,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM65,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM66,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM67,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM68,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM69,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM7,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM70,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM71,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM72,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM73,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM74,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM75,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM76,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM77,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM78,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM79,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM8,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM80,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM81,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM82,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM83,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM84,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM85,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM86,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM87,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM88,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM89,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM9,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM90,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM91,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM92,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM93,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM94,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM95,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM96,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM97,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM98,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM99,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,288x288,"(1, 288, 288)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM0,UTA4,both_ok,GE MEDICAL SYSTEMS,Senographe Essential VERSION ADS_55.31.10,Digital Mammography X-Ray Image Storage - For Presentation,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,3062x2396,"(1, 3062, 2396)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM1,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM10,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM100,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM101,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM102,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM103,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM104,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM105,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM106,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM107,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM108,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM109,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM11,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM110,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM111,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM112,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM113,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM114,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM115,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM116,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM117,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM118,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM119,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM12,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM120,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM121,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM122,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM123,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
IM124,UTA4,both_ok,SIEMENS,Aera,MR Image Storage,Explicit VR Little Endian,MONOCHROME2,,False,no validated evidence,352x352,"(1, 352, 352)","2D single-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
